,timestamp,time,key,file
0,0.0,0.36845970153808594,DEFAULT MAC,2021-09-23 20-29-07.txt
1,0.03147745132446289,0.38863492012023926,DRIVES,2021-09-23 20-29-07.txt
2,0.07302069664001465,0.37914490699768066,DEFAULT CONFIG,2021-09-23 20-29-07.txt
3,3.7856698036193848,0.15918993949890137,MAC STATE,2021-09-23 20-29-07.txt
4,13.511134147644043,0.012251138687133789,STARTING,2021-09-23 20-29-07.txt
5,13.974791288375854,0.00599217414855957,BATTERY,2021-09-23 20-29-07.txt
6,14.307798147201538,0.008454322814941406,ACQUISITION ON,2021-09-23 20-29-07.txt
7,14.316692352294922,0.010421276092529297,DATA,2021-09-23 20-29-07.txt
8,14.407482624053955,0.00741887092590332,DATA,2021-09-23 20-29-07.txt
9,14.50809359550476,0.008568525314331055,DATA,2021-09-23 20-29-07.txt
10,14.609548091888428,0.0069789886474609375,DATA,2021-09-23 20-29-07.txt
11,14.715431213378906,0.0071582794189453125,DATA,2021-09-23 20-29-07.txt
12,14.808553218841553,0.0070934295654296875,DATA,2021-09-23 20-29-07.txt
13,14.91902232170105,0.006425142288208008,DATA,2021-09-23 20-29-07.txt
14,15.012356281280518,0.00596928596496582,DATA,2021-09-23 20-29-07.txt
15,15.116404294967651,0.006451606750488281,DATA,2021-09-23 20-29-07.txt
16,15.211328983306885,0.005701541900634766,DATA,2021-09-23 20-29-07.txt
17,15.314613580703735,0.004374265670776367,DATA,2021-09-23 20-29-07.txt
18,15.414854288101196,0.003453969955444336,DATA,2021-09-23 20-29-07.txt
19,15.51401948928833,0.0044574737548828125,DATA,2021-09-23 20-29-07.txt
20,15.608017206192017,0.0061798095703125,DATA,2021-09-23 20-29-07.txt
21,15.716932535171509,0.0039598941802978516,DATA,2021-09-23 20-29-07.txt
22,15.808701276779175,0.004968881607055664,DATA,2021-09-23 20-29-07.txt
23,15.913591146469116,0.00722193717956543,DATA,2021-09-23 20-29-07.txt
24,16.009403944015503,0.00644373893737793,DATA,2021-09-23 20-29-07.txt
25,16.112021684646606,0.0037641525268554688,DATA,2021-09-23 20-29-07.txt
26,16.207565307617188,0.00779414176940918,DATA,2021-09-23 20-29-07.txt
27,16.313129425048828,0.005069732666015625,DATA,2021-09-23 20-29-07.txt
